sensorID,sensorName,roomID,roomName,temperature,temperatureunit,illuminance,illuminanceunit,humidty,humidityunit,voltage,current,powerfactor,frequency,timestamp
3,Living Room MAIN,2,Living Room,,,,,,,242.9414068,4.998477068,0.999695414,50,2016-09-26T15:04:00Z
3,Living Room MAIN,2,Living Room,,,,,,,239.9276648,4.998072591,0.999614518,50,2016-09-26T15:04:30Z
3,Living Room MAIN,2,Living Room,,,,,,,238.9124774,4.997620554,0.999524111,50,2016-09-26T15:05:00Z
3,Living Room MAIN,2,Living Room,,,,,,,242.8958446,4.997120966,0.999424193,50,2016-09-26T15:05:30Z
3,Living Room MAIN,2,Living Room,,,,,,,242.877767,4.996573837,0.999314767,50,2016-09-26T15:06:00Z
3,Living Room MAIN,2,Living Room,,,,,,,239.8582447,4.995979176,0.999195835,50,2016-09-26T15:06:30Z
3,Living Room MAIN,2,Living Room,,,,,,,240.8372782,4.995336996,0.999067399,50,2016-09-26T15:07:00Z
3,Living Room MAIN,2,Living Room,,,,,,,240.8148678,4.994647308,0.998929462,50,2016-09-26T15:07:30Z
3,Living Room MAIN,2,Living Room,,,,,,,238.7910141,4.993910126,0.998782025,50,2016-09-26T15:08:00Z
3,Living Room MAIN,2,Living Room,,,,,,,239.7657174,4.993125463,0.998625093,50,2016-09-26T15:08:30Z
3,Living Room MAIN,2,Living Room,,,,,,,242.7389782,4.992293334,0.998458667,50,2016-09-26T15:09:00Z
3,Living Room MAIN,2,Living Room,,,,,,,240.7107971,4.991413756,0.998282751,50,2016-09-26T15:09:30Z
3,Living Room MAIN,2,Living Room,,,,,,,240.6811745,4.990486745,0.998097349,50,2016-09-26T15:10:00Z
3,Living Room MAIN,2,Living Room,,,,,,,239.6501111,4.989512319,0.997902464,50,2016-09-26T15:10:30Z
3,Living Room MAIN,2,Living Room,,,,,,,237.6176074,4.988490496,0.997698099,50,2016-09-26T15:11:00Z
3,Living Room MAIN,2,Living Room,,,,,,,239.583664,4.987421296,0.997484259,50,2016-09-26T15:11:30Z
3,Living Room MAIN,2,Living Room,,,,,,,239.5482817,4.986304738,0.997260948,50,2016-09-26T15:12:00Z
3,Living Room MAIN,2,Living Room,,,,,,,242.511461,4.985140846,0.997028169,50,2016-09-26T15:12:30Z
3,Living Room MAIN,2,Living Room,,,,,,,241.4732027,4.983929639,0.996785928,50,2016-09-26T15:13:00Z
3,Living Room MAIN,2,Living Room,,,,,,,240.4335075,4.982671142,0.996534228,50,2016-09-26T15:13:30Z
3,Living Room MAIN,2,Living Room,,,,,,,239.3923762,4.981365379,0.996273076,50,2016-09-26T15:14:00Z
3,Living Room MAIN,2,Living Room,,,,,,,241.3498095,4.980012374,0.996002475,50,2016-09-26T15:14:30Z
3,Living Room MAIN,2,Living Room,,,,,,,238.3058082,4.978612153,0.995722431,50,2016-09-26T15:15:00Z
3,Living Room MAIN,2,Living Room,,,,,,,241.2603732,4.977164743,0.995432949,50,2016-09-26T15:15:30Z
3,Living Room MAIN,2,Living Room,,,,,,,241.2135054,4.975670172,0.995134034,50,2016-09-26T15:16:00Z
3,Living Room MAIN,2,Living Room,,,,,,,239.1652056,4.974128467,0.994825693,50,2016-09-26T15:16:30Z
3,Living Room MAIN,2,Living Room,,,,,,,239.1154748,4.972539658,0.994507932,50,2016-09-26T15:17:00Z
3,Living Room MAIN,2,Living Room,,,,,,,241.0643139,4.970903776,0.994180755,50,2016-09-26T15:17:30Z
3,Living Room MAIN,2,Living Room,,,,,,,238.0117239,4.969220851,0.99384417,50,2016-09-26T15:18:00Z
3,Living Room MAIN,2,Living Room,,,,,,,241.9577057,4.967490916,0.993498183,50,2016-09-26T15:18:30Z
3,Living Room MAIN,2,Living Room,,,,,,,238.9022605,4.965714004,0.993142801,50,2016-09-26T15:19:00Z
3,Living Room MAIN,2,Living Room,,,,,,,236.8453892,4.963890148,0.99277803,50,2016-09-26T15:19:30Z
3,Living Room MAIN,2,Living Room,,,,,,,237.787093,4.962019383,0.992403877,50,2016-09-26T15:20:00Z
3,Living Room MAIN,2,Living Room,,,,,,,241.727373,4.960101744,0.992020349,50,2016-09-26T15:20:30Z
3,Living Room MAIN,2,Living Room,,,,,,,236.6662302,4.958137269,0.991627454,50,2016-09-26T15:21:00Z
3,Living Room MAIN,2,Living Room,,,,,,,241.6036659,4.956125994,0.991225199,50,2016-09-26T15:21:30Z
3,Living Room MAIN,2,Living Room,,,,,,,241.5396813,4.954067959,0.990813592,50,2016-09-26T15:22:00Z
3,Living Room MAIN,2,Living Room,,,,,,,239.4742776,4.951963201,0.99039264,50,2016-09-26T15:22:30Z
3,Living Room MAIN,2,Living Room,,,,,,,239.4074559,4.949811762,0.989962352,50,2016-09-26T15:23:00Z
3,Living Room MAIN,2,Living Room,,,,,,,241.3392177,4.947613681,0.989522736,50,2016-09-26T15:23:30Z
3,Living Room MAIN,2,Living Room,,,,,,,240.2695641,4.945369002,0.9890738,50,2016-09-26T15:24:00Z
3,Living Room MAIN,2,Living Room,,,,,,,239.1984965,4.943077766,0.988615553,50,2016-09-26T15:24:30Z
3,Living Room MAIN,2,Living Room,,,,,,,236.1260164,4.940740018,0.988148004,50,2016-09-26T15:25:00Z
3,Living Room MAIN,2,Living Room,,,,,,,238.0521249,4.938355801,0.98767116,50,2016-09-26T15:25:30Z
3,Living Room MAIN,2,Living Room,,,,,,,238.9768236,4.935925162,0.987185032,50,2016-09-26T15:26:00Z
3,Living Room MAIN,2,Living Room,,,,,,,236.900114,4.933448146,0.986689629,50,2016-09-26T15:26:30Z
3,Living Room MAIN,2,Living Room,,,,,,,237.8219973,4.930924801,0.98618496,50,2016-09-26T15:27:00Z
3,Living Room MAIN,2,Living Room,,,,,,,236.7424752,4.928355175,0.985671035,50,2016-09-26T15:27:30Z
3,Living Room MAIN,2,Living Room,,,,,,,235.6615491,4.925739316,0.985147863,50,2016-09-26T15:28:00Z
3,Living Room MAIN,2,Living Room,,,,,,,239.5792207,4.923077274,0.984615455,50,2016-09-26T15:28:30Z
3,Living Room MAIN,2,Living Room,,,,,,,240.4954914,4.920369101,0.98407382,50,2016-09-26T15:29:00Z
3,Living Room MAIN,2,Living Room,,,,,,,236.4103628,4.917614847,0.983522969,50,2016-09-26T15:29:30Z
3,Living Room MAIN,2,Living Room,,,,,,,236.3238366,4.914814566,0.982962913,50,2016-09-26T15:30:00Z
3,Living Room MAIN,2,Living Room,,,,,,,236.2359144,4.91196831,0.982393662,50,2016-09-26T15:30:30Z
3,Living Room MAIN,2,Living Room,,,,,,,237.146598,4.909076133,0.981815227,50,2016-09-26T15:31:00Z
3,Living Room MAIN,2,Living Room,,,,,,,240.0558889,4.906138091,0.981227618,50,2016-09-26T15:31:30Z
3,Living Room MAIN,2,Living Room,,,,,,,239.9637889,4.90315424,0.980630848,50,2016-09-26T15:32:00Z
3,Living Room MAIN,2,Living Room,,,,,,,237.8702998,4.900124636,0.980024927,50,2016-09-26T15:32:30Z
3,Living Room MAIN,2,Living Room,,,,,,,237.7754234,4.897049337,0.979409867,50,2016-09-26T15:33:00Z
3,Living Room MAIN,2,Living Room,,,,,,,235.6791615,4.893928402,0.97878568,50,2016-09-26T15:33:30Z
3,Living Room MAIN,2,Living Room,,,,,,,236.5815158,4.89076189,0.978152378,50,2016-09-26T15:34:00Z
3,Living Room MAIN,2,Living Room,,,,,,,238.4824883,4.887549861,0.977509972,50,2016-09-26T15:34:30Z
3,Living Room MAIN,2,Living Room,,,,,,,237.3820808,4.884292377,0.976858475,50,2016-09-26T15:35:00Z
3,Living Room MAIN,2,Living Room,,,,,,,237.2802952,4.880989499,0.9761979,50,2016-09-26T15:35:30Z
3,Living Room MAIN,2,Living Room,,,,,,,236.1771336,4.877641291,0.975528258,50,2016-09-26T15:36:00Z
3,Living Room MAIN,2,Living Room,,,,,,,237.0725978,4.874247816,0.974849563,50,2016-09-26T15:36:30Z
3,Living Room MAIN,2,Living Room,,,,,,,234.9666898,4.870809138,0.974161828,50,2016-09-26T15:37:00Z
3,Living Room MAIN,2,Living Room,,,,,,,234.8594117,4.867325324,0.973465065,50,2016-09-26T15:37:30Z
3,Living Room MAIN,2,Living Room,,,,,,,238.7507655,4.863796439,0.972759288,50,2016-09-26T15:38:00Z
3,Living Room MAIN,2,Living Room,,,,,,,237.6407533,4.860222551,0.97204451,50,2016-09-26T15:38:30Z
3,Living Room MAIN,2,Living Room,,,,,,,236.5293772,4.856603728,0.971320746,50,2016-09-26T15:39:00Z
3,Living Room MAIN,2,Living Room,,,,,,,235.4166392,4.852940038,0.970588008,50,2016-09-26T15:39:30Z
3,Living Room MAIN,2,Living Room,,,,,,,233.3025415,4.849231552,0.96984631,50,2016-09-26T15:40:00Z
3,Living Room MAIN,2,Living Room,,,,,,,233.1870864,4.84547834,0.969095668,50,2016-09-26T15:40:30Z
3,Living Room MAIN,2,Living Room,,,,,,,237.0702759,4.841680473,0.968336095,50,2016-09-26T15:41:00Z
3,Living Room MAIN,2,Living Room,,,,,,,237.9521124,4.837838024,0.967567605,50,2016-09-26T15:41:30Z
3,Living Room MAIN,2,Living Room,,,,,,,235.8325981,4.833951066,0.966790213,50,2016-09-26T15:42:00Z
3,Living Room MAIN,2,Living Room,,,,,,,232.7117352,4.830019673,0.966003935,50,2016-09-26T15:42:30Z
3,Living Room MAIN,2,Living Room,,,,,,,232.589526,4.82604392,0.965208784,50,2016-09-26T15:43:00Z
3,Living Room MAIN,2,Living Room,,,,,,,233.4659729,4.822023882,0.964404776,50,2016-09-26T15:43:30Z
3,Living Room MAIN,2,Living Room,,,,,,,236.3410783,4.817959636,0.963591927,50,2016-09-26T15:44:00Z
3,Living Room MAIN,2,Living Room,,,,,,,234.2148445,4.81385126,0.962770252,50,2016-09-26T15:44:30Z
3,Living Room MAIN,2,Living Room,,,,,,,233.0872738,4.809698831,0.961939766,50,2016-09-26T15:45:00Z
3,Living Room MAIN,2,Living Room,,,,,,,236.9583689,4.805502429,0.961100486,50,2016-09-26T15:45:30Z
3,Living Room MAIN,2,Living Room,,,,,,,231.828132,4.801262134,0.960252427,50,2016-09-26T15:46:00Z
3,Living Room MAIN,2,Living Room,,,,,,,232.6965657,4.796978025,0.959395605,50,2016-09-26T15:46:30Z
3,Living Room MAIN,2,Living Room,,,,,,,234.5636724,4.792650186,0.958530037,50,2016-09-26T15:47:00Z
3,Living Room MAIN,2,Living Room,,,,,,,234.4294548,4.788278698,0.95765574,50,2016-09-26T15:47:30Z
3,Living Room MAIN,2,Living Room,,,,,,,231.2939153,4.783863644,0.956772729,50,2016-09-26T15:48:00Z
3,Living Room MAIN,2,Living Room,,,,,,,236.1570566,4.779405109,0.955881022,50,2016-09-26T15:48:30Z
3,Living Room MAIN,2,Living Room,,,,,,,234.0188812,4.774903177,0.954980635,50,2016-09-26T15:49:00Z
3,Living Room MAIN,2,Living Room,,,,,,,234.8793918,4.770357935,0.954071587,50,2016-09-26T15:49:30Z
3,Living Room MAIN,2,Living Room,,,,,,,232.7385911,4.765769468,0.953153894,50,2016-09-26T15:50:00Z
3,Living Room MAIN,2,Living Room,,,,,,,233.5964816,4.761137864,0.952227573,50,2016-09-26T15:50:30Z
3,Living Room MAIN,2,Living Room,,,,,,,232.4530662,4.756463211,0.951292642,50,2016-09-26T15:51:00Z
3,Living Room MAIN,2,Living Room,,,,,,,231.3083475,4.751745598,0.95034912,50,2016-09-26T15:51:30Z
3,Living Room MAIN,2,Living Room,,,,,,,233.1623284,4.746985116,0.949397023,50,2016-09-26T15:52:00Z
3,Living Room MAIN,2,Living Room,,,,,,,233.0150115,4.742181854,0.948436371,50,2016-09-26T15:52:30Z
3,Living Room MAIN,2,Living Room,,,,,,,234.8663997,4.737335904,0.947467181,50,2016-09-26T15:53:00Z
3,Living Room MAIN,2,Living Room,,,,,,,230.7164958,4.732447359,0.946489472,50,2016-09-26T15:53:30Z
3,Living Room MAIN,2,Living Room,,,,,,,233.5653028,4.72751631,0.945503262,50,2016-09-26T15:54:00Z
3,Living Room MAIN,2,Living Room,,,,,,,229.4128233,4.722542854,0.944508571,50,2016-09-26T15:54:30Z
3,Living Room MAIN,2,Living Room,,,,,,,231.2590604,4.717527083,0.943505417,50,2016-09-26T15:55:00Z
3,Living Room MAIN,2,Living Room,,,,,,,233.1040171,4.712469094,0.942493819,50,2016-09-26T15:55:30Z
3,Living Room MAIN,2,Living Room,,,,,,,229.9476961,4.707368982,0.941473796,50,2016-09-26T15:56:00Z
3,Living Room MAIN,2,Living Room,,,,,,,228.7901006,4.702226846,0.940445369,50,2016-09-26T15:56:30Z
3,Living Room MAIN,2,Living Room,,,,,,,228.6312334,4.697042782,0.939408556,50,2016-09-26T15:57:00Z
3,Living Room MAIN,2,Living Room,,,,,,,229.4710977,4.691816889,0.938363378,50,2016-09-26T15:57:30Z
3,Living Room MAIN,2,Living Room,,,,,,,230.3096965,4.686549268,0.937309854,50,2016-09-26T15:58:00Z
3,Living Room MAIN,2,Living Room,,,,,,,228.1470329,4.681240018,0.936248004,50,2016-09-26T15:58:30Z
3,Living Room MAIN,2,Living Room,,,,,,,229.9831099,4.67588924,0.935177848,50,2016-09-26T15:59:00Z
3,Living Room MAIN,2,Living Room,,,,,,,232.8179307,4.670497036,0.934099407,50,2016-09-26T15:59:30Z
3,Living Room MAIN,2,Living Room,,,,,,,230.6514984,4.665063509,0.933012702,50,2016-09-26T16:00:00Z
3,Living Room MAIN,2,Living Room,,,,,,,230.4838162,4.659588763,0.931917753,50,2016-09-26T16:00:30Z
3,Living Room MAIN,2,Living Room,,,,,,,229.3148873,4.654072901,0.93081458,50,2016-09-26T16:01:00Z
3,Living Room MAIN,2,Living Room,,,,,,,230.1447149,4.648516029,0.929703206,50,2016-09-26T16:01:30Z
3,Living Room MAIN,2,Living Room,,,,,,,226.9733022,4.642918252,0.92858365,50,2016-09-26T16:02:00Z
3,Living Room MAIN,2,Living Room,,,,,,,229.8006525,4.637279677,0.927455935,50,2016-09-26T16:02:30Z
3,Living Room MAIN,2,Living Room,,,,,,,230.6267691,4.631600411,0.926320082,50,2016-09-26T16:03:00Z
3,Living Room MAIN,2,Living Room,,,,,,,227.4516553,4.625880562,0.925176112,50,2016-09-26T16:03:30Z
3,Living Room MAIN,2,Living Room,,,,,,,226.2753144,4.62012024,0.924024048,50,2016-09-26T16:04:00Z
3,Living Room MAIN,2,Living Room,,,,,,,228.0977499,4.614319554,0.922863911,50,2016-09-26T16:04:30Z
3,Living Room MAIN,2,Living Room,,,,,,,227.918965,4.608478615,0.921695723,50,2016-09-26T16:05:00Z
3,Living Room MAIN,2,Living Room,,,,,,,226.7389632,4.602597532,0.920519506,50,2016-09-26T16:05:30Z
3,Living Room MAIN,2,Living Room,,,,,,,226.5577478,4.59667642,0.919335284,50,2016-09-26T16:06:00Z
3,Living Room MAIN,2,Living Room,,,,,,,228.3753225,4.59071539,0.918143078,50,2016-09-26T16:06:30Z
3,Living Room MAIN,2,Living Room,,,,,,,227.1916905,4.584714555,0.916942911,50,2016-09-26T16:07:00Z
3,Living Room MAIN,2,Living Room,,,,,,,230.0068555,4.578674031,0.915734806,50,2016-09-26T16:07:30Z
3,Living Room MAIN,2,Living Room,,,,,,,227.8208209,4.572593931,0.914518786,50,2016-09-26T16:08:00Z
3,Living Room MAIN,2,Living Room,,,,,,,226.6335903,4.566474373,0.913294875,50,2016-09-26T16:08:30Z
3,Living Room MAIN,2,Living Room,,,,,,,227.4451673,4.560315472,0.912063094,50,2016-09-26T16:09:00Z
3,Living Room MAIN,2,Living Room,,,,,,,229.2555554,4.554117345,0.910823469,50,2016-09-26T16:09:30Z
3,Living Room MAIN,2,Living Room,,,,,,,228.0647582,4.547880111,0.909576022,50,2016-09-26T16:10:00Z
3,Living Room MAIN,2,Living Room,,,,,,,224.8727794,4.541603888,0.908320778,50,2016-09-26T16:10:30Z
3,Living Room MAIN,2,Living Room,,,,,,,228.6796226,4.535288796,0.907057759,50,2016-09-26T16:11:00Z
3,Living Room MAIN,2,Living Room,,,,,,,226.4852916,4.528934955,0.905786991,50,2016-09-26T16:11:30Z
3,Living Room MAIN,2,Living Room,,,,,,,225.2897899,4.522542486,0.904508497,50,2016-09-26T16:12:00Z
3,Living Room MAIN,2,Living Room,,,,,,,228.0931214,4.516111511,0.903222302,50,2016-09-26T16:12:30Z
3,Living Room MAIN,2,Living Room,,,,,,,223.8952898,4.509642152,0.90192843,50,2016-09-26T16:13:00Z
3,Living Room MAIN,2,Living Room,,,,,,,225.6962988,4.503134532,0.900626906,50,2016-09-26T16:13:30Z
3,Living Room MAIN,2,Living Room,,,,,,,224.4961522,4.496588775,0.899317755,50,2016-09-26T16:14:00Z
3,Living Room MAIN,2,Living Room,,,,,,,227.2948539,4.490005006,0.898001001,50,2016-09-26T16:14:30Z
3,Living Room MAIN,2,Living Room,,,,,,,226.0924076,4.483383351,0.89667667,50,2016-09-26T16:15:00Z
3,Living Room MAIN,2,Living Room,,,,,,,226.8888173,4.476723934,0.895344787,50,2016-09-26T16:15:30Z
3,Living Room MAIN,2,Living Room,,,,,,,221.6840867,4.470026884,0.894005377,50,2016-09-26T16:16:00Z
3,Living Room MAIN,2,Living Room,,,,,,,221.4782199,4.463292327,0.892658465,50,2016-09-26T16:16:30Z
3,Living Room MAIN,2,Living Room,,,,,,,222.2712207,4.456520392,0.891304078,50,2016-09-26T16:17:00Z
3,Living Room MAIN,2,Living Room,,,,,,,224.0630931,4.449711208,0.889942242,50,2016-09-26T16:17:30Z
3,Living Room MAIN,2,Living Room,,,,,,,220.853841,4.442864904,0.888572981,50,2016-09-26T16:18:00Z
3,Living Room MAIN,2,Living Room,,,,,,,220.6434683,4.43598161,0.887196322,50,2016-09-26T16:18:30Z
3,Living Room MAIN,2,Living Room,,,,,,,223.4319792,4.429061458,0.885812292,50,2016-09-26T16:19:00Z
3,Living Room MAIN,2,Living Room,,,,,,,225.2193777,4.42210458,0.884420916,50,2016-09-26T16:19:30Z
3,Living Room MAIN,2,Living Room,,,,,,,220.0056677,4.415111108,0.883022222,50,2016-09-26T16:20:00Z
3,Living Room MAIN,2,Living Room,,,,,,,220.7908534,4.408081174,0.881616235,50,2016-09-26T16:20:30Z
3,Living Room MAIN,2,Living Room,,,,,,,221.5749388,4.401014914,0.880202983,50,2016-09-26T16:21:00Z
3,Living Room MAIN,2,Living Room,,,,,,,221.3579281,4.393912461,0.878782492,50,2016-09-26T16:21:30Z
3,Living Room MAIN,2,Living Room,,,,,,,220.1398254,4.386773951,0.87735479,50,2016-09-26T16:22:00Z
3,Living Room MAIN,2,Living Room,,,,,,,220.9206348,4.379599519,0.875919904,50,2016-09-26T16:22:30Z
3,Living Room MAIN,2,Living Room,,,,,,,223.7003605,4.372389302,0.87447786,50,2016-09-26T16:23:00Z
3,Living Room MAIN,2,Living Room,,,,,,,221.4790067,4.365143438,0.873028688,50,2016-09-26T16:23:30Z
3,Living Room MAIN,2,Living Room,,,,,,,218.2565777,4.357862064,0.871572413,50,2016-09-26T16:24:00Z
3,Living Room MAIN,2,Living Room,,,,,,,219.0330776,4.350545319,0.870109064,50,2016-09-26T16:24:30Z
3,Living Room MAIN,2,Living Room,,,,,,,219.8085107,4.343193342,0.868638668,50,2016-09-26T16:25:00Z
3,Living Room MAIN,2,Living Room,,,,,,,222.5828813,4.335806274,0.867161255,50,2016-09-26T16:25:30Z
3,Living Room MAIN,2,Living Room,,,,,,,220.3561937,4.328384254,0.865676851,50,2016-09-26T16:26:00Z
3,Living Room MAIN,2,Living Room,,,,,,,222.1284522,4.320927425,0.864185485,50,2016-09-26T16:26:30Z
3,Living Room MAIN,2,Living Room,,,,,,,216.8996611,4.313435928,0.862687186,50,2016-09-26T16:27:00Z
3,Living Room MAIN,2,Living Room,,,,,,,217.6698248,4.305909905,0.861181981,50,2016-09-26T16:27:30Z
3,Living Room MAIN,2,Living Room,,,,,,,218.4389477,4.298349501,0.8596699,50,2016-09-26T16:28:00Z
3,Living Room MAIN,2,Living Room,,,,,,,218.2070341,4.290754859,0.858150972,50,2016-09-26T16:28:30Z
3,Living Room MAIN,2,Living Room,,,,,,,220.9740885,4.283126123,0.856625225,50,2016-09-26T16:29:00Z
3,Living Room MAIN,2,Living Room,,,,,,,215.7401154,4.275463439,0.855092688,50,2016-09-26T16:29:30Z
3,Living Room MAIN,2,Living Room,,,,,,,216.5051191,4.267766953,0.853553391,50,2016-09-26T16:30:00Z
3,Living Room MAIN,2,Living Room,,,,,,,215.2691041,4.260036811,0.852007362,50,2016-09-26T16:30:30Z
3,Living Room MAIN,2,Living Room,,,,,,,218.0320749,4.252273161,0.850454632,50,2016-09-26T16:31:00Z
3,Living Room MAIN,2,Living Room,,,,,,,216.7940362,4.24447615,0.84889523,50,2016-09-26T16:31:30Z
3,Living Room MAIN,2,Living Room,,,,,,,217.5549922,4.236645926,0.847329185,50,2016-09-26T16:32:00Z
3,Living Room MAIN,2,Living Room,,,,,,,214.3149478,4.228782639,0.845756528,50,2016-09-26T16:32:30Z
3,Living Room MAIN,2,Living Room,,,,,,,215.0739073,4.220886439,0.844177288,50,2016-09-26T16:33:00Z
3,Living Room MAIN,2,Living Room,,,,,,,214.8318754,4.212957476,0.842591495,50,2016-09-26T16:33:30Z
3,Living Room MAIN,2,Living Room,,,,,,,213.5888567,4.2049959,0.84099918,50,2016-09-26T16:34:00Z
3,Living Room MAIN,2,Living Room,,,,,,,214.3448558,4.197001864,0.839400373,50,2016-09-26T16:34:30Z
3,Living Room MAIN,2,Living Room,,,,,,,217.0998774,4.188975519,0.837795104,50,2016-09-26T16:35:00Z
3,Living Room MAIN,2,Living Room,,,,,,,212.8539261,4.180917019,0.836183404,50,2016-09-26T16:35:30Z
3,Living Room MAIN,2,Living Room,,,,,,,213.6070066,4.172826516,0.834565303,50,2016-09-26T16:36:00Z
3,Living Room MAIN,2,Living Room,,,,,,,215.3591237,4.164704165,0.832940833,50,2016-09-26T16:36:30Z
3,Living Room MAIN,2,Living Room,,,,,,,216.1102819,4.156550121,0.831310024,50,2016-09-26T16:37:00Z
3,Living Room MAIN,2,Living Room,,,,,,,214.8604862,4.148364538,0.829672908,50,2016-09-26T16:37:30Z
3,Living Room MAIN,2,Living Room,,,,,,,211.6097412,4.140147572,0.828029514,50,2016-09-26T16:38:00Z
3,Living Room MAIN,2,Living Room,,,,,,,214.3580517,4.131899381,0.826379876,50,2016-09-26T16:38:30Z
3,Living Room MAIN,2,Living Room,,,,,,,216.1054225,4.123620121,0.824724024,50,2016-09-26T16:39:00Z
3,Living Room MAIN,2,Living Room,,,,,,,213.8518583,4.115309949,0.82306199,50,2016-09-26T16:39:30Z
3,Living Room MAIN,2,Living Room,,,,,,,214.5973642,4.106969024,0.821393805,50,2016-09-26T16:40:00Z
3,Living Room MAIN,2,Living Room,,,,,,,211.3419447,4.098597505,0.819719501,50,2016-09-26T16:40:30Z
3,Living Room MAIN,2,Living Room,,,,,,,214.085605,4.090195551,0.81803911,50,2016-09-26T16:41:00Z
3,Living Room MAIN,2,Living Room,,,,,,,210.8283497,4.081763321,0.816352664,50,2016-09-26T16:41:30Z
3,Living Room MAIN,2,Living Room,,,,,,,211.5701839,4.073300978,0.814660196,50,2016-09-26T16:42:00Z
3,Living Room MAIN,2,Living Room,,,,,,,214.3111124,4.06480868,0.812961736,50,2016-09-26T16:42:30Z
3,Living Room MAIN,2,Living Room,,,,,,,210.0511401,4.056286592,0.811257318,50,2016-09-26T16:43:00Z
3,Living Room MAIN,2,Living Room,,,,,,,210.7902721,4.047734873,0.809546975,50,2016-09-26T16:43:30Z
3,Living Room MAIN,2,Living Room,,,,,,,208.5285133,4.039153688,0.807830738,50,2016-09-26T16:44:00Z
3,Living Room MAIN,2,Living Room,,,,,,,213.2658686,4.0305432,0.80610864,50,2016-09-26T16:44:30Z
3,Living Room MAIN,2,Living Room,,,,,,,208.0023431,4.021903573,0.804380715,50,2016-09-26T16:45:00Z
3,Living Room MAIN,2,Living Room,,,,,,,212.7379418,4.01323497,0.802646994,50,2016-09-26T16:45:30Z
3,Living Room MAIN,2,Living Room,,,,,,,207.4726696,4.004537558,0.800907512,50,2016-09-26T16:46:00Z
3,Living Room MAIN,2,Living Room,,,,,,,211.2065318,3.995811501,0.7991623,50,2016-09-26T16:46:30Z
3,Living Room MAIN,2,Living Room,,,,,,,210.9395333,3.987056967,0.797411393,50,2016-09-26T16:47:00Z
3,Living Room MAIN,2,Living Room,,,,,,,211.6716792,3.978274121,0.795654824,50,2016-09-26T16:47:30Z
3,Living Room MAIN,2,Living Room,,,,,,,211.4029746,3.969463131,0.793892626,50,2016-09-26T16:48:00Z
3,Living Room MAIN,2,Living Room,,,,,,,208.1334246,3.960624164,0.792124833,50,2016-09-26T16:48:30Z
3,Living Room MAIN,2,Living Room,,,,,,,208.8630344,3.951757389,0.790351478,50,2016-09-26T16:49:00Z
3,Living Room MAIN,2,Living Room,,,,,,,208.5918092,3.942862975,0.788572595,50,2016-09-26T16:49:30Z
3,Living Room MAIN,2,Living Room,,,,,,,207.319754,3.933941091,0.786788218,50,2016-09-26T16:50:00Z
3,Living Room MAIN,2,Living Room,,,,,,,205.046874,3.924991906,0.784998381,50,2016-09-26T16:50:30Z
3,Living Room MAIN,2,Living Room,,,,,,,206.7731745,3.916015592,0.783203118,50,2016-09-26T16:51:00Z
3,Living Room MAIN,2,Living Room,,,,,,,207.4986607,3.907012319,0.781402464,50,2016-09-26T16:51:30Z
3,Living Room MAIN,2,Living Room,,,,,,,208.2233377,3.897982259,0.779596452,50,2016-09-26T16:52:00Z
3,Living Room MAIN,2,Living Room,,,,,,,207.9472109,3.888925583,0.777785117,50,2016-09-26T16:52:30Z
3,Living Room MAIN,2,Living Room,,,,,,,208.6702854,3.879842463,0.775968493,50,2016-09-26T16:53:00Z
3,Living Room MAIN,2,Living Room,,,,,,,204.3925667,3.870733074,0.774146615,50,2016-09-26T16:53:30Z
3,Living Room MAIN,2,Living Room,,,,,,,208.1140598,3.861597588,0.772319518,50,2016-09-26T16:54:00Z
3,Living Room MAIN,2,Living Room,,,,,,,204.8347702,3.852436178,0.770487236,50,2016-09-26T16:54:30Z
3,Living Room MAIN,2,Living Room,,,,,,,206.5547032,3.843249021,0.768649804,50,2016-09-26T16:55:00Z
3,Living Room MAIN,2,Living Room,,,,,,,203.2738641,3.83403629,0.766807258,50,2016-09-26T16:55:30Z
3,Living Room MAIN,2,Living Room,,,,,,,205.9922582,3.824798161,0.764959632,50,2016-09-26T16:56:00Z
3,Living Room MAIN,2,Living Room,,,,,,,202.7098909,3.815534809,0.763106962,50,2016-09-26T16:56:30Z
3,Living Room MAIN,2,Living Room,,,,,,,205.4267676,3.806246412,0.761249282,50,2016-09-26T16:57:00Z
3,Living Room MAIN,2,Living Room,,,,,,,202.1428937,3.796933145,0.759386629,50,2016-09-26T16:57:30Z
3,Living Room MAIN,2,Living Room,,,,,,,200.8582745,3.787595187,0.757519037,50,2016-09-26T16:58:00Z
3,Living Room MAIN,2,Living Room,,,,,,,203.5729156,3.778232715,0.755646543,50,2016-09-26T16:58:30Z
3,Living Room MAIN,2,Living Room,,,,,,,201.2868223,3.768845907,0.753769181,50,2016-09-26T16:59:00Z
3,Living Room MAIN,2,Living Room,,,,,,,203,3.759434943,0.751886989,50,2016-09-26T16:59:30Z
3,Living Room MAIN,2,Living Room,,,,,,,200.7124543,3.75,0.75,50,2016-09-26T17:00:00Z
3,Living Room MAIN,2,Living Room,,,,,,,203.4241906,3.740541259,0.748108252,50,2016-09-26T17:00:30Z
3,Living Room MAIN,2,Living Room,,,,,,,201.1352144,3.7310589,0.74621178,50,2016-09-26T17:01:00Z
3,Living Room MAIN,2,Living Room,,,,,,,201.8455311,3.721553104,0.744310621,50,2016-09-26T17:01:30Z
